Id,Prediction
10479,7818717.857947117
10480,2460526.3775904193
10481,4222978.169417287
10482,2533321.601014684
10483,3378276.9533143546
10484,7931163.40878377
10485,8228807.95938025
10486,2564294.0271821613
10487,3242337.120215526
10488,2699355.3898629323
10489,2566108.956838267
10490,4030198.299367869
10491,6054019.294381991
10492,2685283.7682704898
10493,5847644.177369931
10494,6054019.294381991
10495,3378276.9533143546
10496,4587719.910185873
10497,4112626.038219788
10498,4857290.270955988
10499,3194991.552713051
10500,2166622.2566307704
10501,6642667.60478414
10502,2564294.0271821613
10503,2344896.3220761106
10504,1967413.6386368691
10505,2566108.956838267
10506,3276579.9818233843
10507,2699355.3898629323
10508,3725903.641294368
10509,3135672.9593414436
10510,3032513.650588428
10511,3135834.103848982
10512,3107189.9608021723
10513,6873281.45945826
10514,4635067.697640098
10515,3715280.2153313276
10516,2657407.992658733
10517,3530776.4702005205
10518,3530776.4702005205
10519,2021575.9580421103
10520,4793952.057119179
10521,4846604.321278891
10522,3036170.1173963943
10523,3180030.5304517234
10524,3751895.850262845
10525,4198841.17446999
10526,4477006.4567411095
10527,2956716.0720132687
10528,4191160.8699209723
10529,2685283.7682704898
10530,4043385.2062418363
10531,5063357.429150641
10532,3354080.062721345
10533,3046296.635976168
10534,4322966.744871638
10535,3495546.9293704582
10536,3596611.1894967705
10537,2502360.5868336875
10538,4355721.7270415975
10539,5684988.237953989
10540,3233619.8421446923
10541,6202560.222280215
10542,3486525.288644166
10543,4663130.87761203
10544,2564294.0271821613
10545,4450766.338925064
10546,6357963.344923127
10547,4146202.4494195036
10548,3899455.6153044887
10549,4937246.130098017
10550,4460290.209336852
10551,3032513.650588428
10552,3768557.918809366
10553,3495546.9293704582
10554,5083792.715116747
10555,4717580.026675974
10556,4823618.025213637
10557,4225415.691640475
10558,4780245.126165935
10559,3888306.754915203
10560,4340199.349158521
10561,4629900.910217019
10562,4379171.766250333
10563,2878799.7903894163
10564,3905088.338877832
10565,6553528.153605705
10566,4231191.6532852985
10567,3431143.912218484
10568,4214639.084271146
10569,4793952.057119179
10570,2488801.193748193
10571,2777276.206270665
10572,3199874.622781354
10573,6714593.514378199
10574,2774420.5944521655
10575,6054019.294381991
10576,3977907.7061570915
10577,6478597.789651859
10578,2685283.7682704898
10579,3065204.127498711
10580,4490598.059455974
10581,4655179.549846803
10582,4066765.171309844
10583,3431143.912218484
10584,3895666.397190853
10585,2743592.4868430123
10586,3302141.945084377
10587,3431143.912218484
10588,3227616.347478507
10589,3737273.991166014
10590,6440712.389590625
10591,3302141.945084377
10592,6553528.153605705
10593,3417303.575559435
10594,4789847.6823212765
10595,3036170.1173963943
10596,7818717.857947117
10597,4388696.359559592
10598,4055323.796608401
10599,3302141.945084377
10600,4127458.371260394
10601,5083199.910717111
10602,6914750.964215922
10603,2685283.7682704898
10604,5123183.229496171
10605,5684988.237953989
10606,4276862.29963218
10607,4741898.110846282
10608,2648967.7263101283
10609,3417001.7888884586
10610,3987009.5897059855
10611,2562514.0731209926
10612,3156871.9726621127
10613,5684988.237953989
10614,4202380.427334448
10615,3222544.2620568494
10616,2991808.8087830716
10617,4096834.240896823
10618,4788251.484943645
10619,3109429.905032338
10620,3811366.9529065522
10621,3064447.359703453
10622,4885453.251318682
10623,4330857.154852268
10624,3785605.5389153757
10625,2878799.7903894163
10626,5684988.237953989
10627,3335418.4195338595
10628,3492038.1775992773
10629,4485446.5688746665
10630,3640405.9822901017
10631,5761254.579276868
10632,4846604.321278891
10633,3876628.411711662
10634,3870355.6099088984
10635,4801470.992602669
10636,4788251.484943645
10637,4623131.589608218
10638,3127772.496178268
10639,2982781.231263739
10640,2488801.193748193
10641,1690292.1840349778
10642,6357963.344923127
10643,4588525.741159604
10644,3495546.9293704582
10645,2685283.7682704898
10646,4132083.400711743
10647,4683511.260187586
10648,5679874.826310761
10649,5703941.915240146
10650,4490260.499857057
10651,2485930.0351200206
10652,4467976.008536822
10653,4020847.3656451376
10654,3972475.6151495776
10655,2520231.6326082996
10656,5924522.5943317935
10657,3310391.7337873583
10658,3530776.4702005205
10659,3031476.885040014
10660,3785605.5389153757
10661,3731657.4029853684
10662,3920239.8651411477
10663,4780245.126165935
10664,3785605.5389153757
10665,2585034.10596052
10666,3510252.9489670936
10667,4736941.795678567
10668,4559740.734837267
10669,2957683.5541583393
10670,4655534.296840217
10671,3530776.4702005205
10672,3167674.235102389
10673,4588525.741159604
10674,3378276.9533143546
10675,2349187.3428576775
10676,3674556.2667390388
10677,3895666.397190853
10678,6711597.287148965
10679,3367090.8591128234
10680,3034223.4371516374
10681,3530776.4702005205
10682,4801470.992602669
10683,4150509.803245968
10684,4136126.76602033
10685,3257920.093983827
10686,4355721.7270415975
10687,4457149.083611076
10688,5874207.796974496
10689,3936662.044852569
10690,3770043.832631205
10691,4885453.251318682
10692,3756716.4395635426
10693,3404043.155520015
10694,4261852.711154012
10695,3495546.9293704582
10696,4318801.48662413
10697,3199874.622781354
10698,5914714.267184222
10699,6440712.389590625
10700,6400863.343563108
10701,3785605.5389153757
10702,6049683.377504595
10703,3231082.7803239347
10704,5653557.2041692
10705,3977907.7061570915
10706,6821141.534656042
10707,5953282.758219693
10708,3530776.4702005205
10709,6054019.294381991
10710,4404424.791407641
10711,4909606.144122525
10712,5944544.537800349
10713,2318716.3740117117
10714,4202380.427334448
10715,3389876.3238755674
10716,3659361.84222366
10717,4291804.582620648
10718,4135597.1786677865
10719,4846604.321278891
10720,2731051.145452986
10721,5983917.569417271
10722,3895666.397190853
10723,6740439.358079212
10724,4309479.617433398
10725,4066662.5189139345
10726,2685283.7682704898
10727,3536098.2125707474
10728,3998348.796378878
10729,3531473.424230477
10730,3573678.600982121
10731,4217518.182048888
10732,2488801.193748193
10733,6009683.954841827
10734,4067149.1842387314
10735,2957878.41135183
10736,4738608.27653069
10737,2855311.7851456287
10738,5093555.41192057
10739,3118042.119775707
10740,3827405.2835344635
10741,4846604.321278891
10742,7931163.40878377
10743,5742926.700959715
10744,3254348.749084354
10745,4207962.856406486
10746,4788251.484943645
10747,6054019.294381991
10748,2562514.0731209926
10749,3691711.2751387507
10750,4530129.895179444
10751,3431143.912218484
10752,5202072.36520027
10753,4514571.356584151
10754,7042675.6451991275
10755,3065204.127498711
10756,6054019.294381991
10757,3302141.945084377
10758,4445553.12516415
10759,6553528.153605705
10760,2872941.1579082096
10761,2685283.7682704898
10762,2947785.2489756406
10763,4571309.606702097
10764,6286864.700077414
10765,3071568.777800472
10766,4200663.2472819565
10767,4669367.637823195
10768,3049396.6668921076
10769,3194991.552713051
10770,4120532.8945260765
10771,4595437.704337117
10772,2166622.2566307704
10773,2876242.172783997
10774,3090247.3629078832
10775,4166239.566096811
10776,5461716.7202652935
10777,3431143.912218484
10778,4317427.977523864
10779,4500226.976497819
10780,3346740.680028307
10781,3530776.4702005205
10782,5609266.175964976
10783,6364605.927433173
10784,5133934.957757045
10785,4909943.067355833
10786,5698075.2173455
10787,4166239.566096811
10788,4360478.59932202
10789,4590473.313894977
10790,3431143.912218484
10791,3180030.5304517234
10792,2567863.627710336
10793,7042675.6451991275
10794,3367090.8591128234
10795,2743592.4868430123
10796,6038750.411839805
10797,5201282.668202116
10798,3986471.4540508687
10799,4079325.194737136
10800,3302141.945084377
10801,3530776.4702005205
10802,5886280.951344297
10803,6601978.896185171
10804,3378276.9533143546
10805,4910073.767198352
10806,4211956.292350782
10807,3257920.093983827
10808,3486412.999845128
10809,5691371.397111349
10810,3531473.424230477
10811,2562514.0731209926
10812,4111288.4095049123
10813,3339489.1794179413
10814,2488801.193748193
10815,3796725.359168531
10816,3785605.5389153757
10817,2562514.0731209926
10818,4490598.059455974
10819,4846604.321278891
10820,6009683.954841827
10821,3399215.339162576
10822,5133934.957757045
10823,6642667.60478414
10824,3199874.622781354
10825,7639840.829263431
10826,3183710.7521967203
10827,3898461.2694770047
10828,2166622.2566307704
10829,3095147.6269090297
10830,3026778.6047004014
10831,4432530.501649951
10832,6104514.523222825
10833,3649263.254265152
10834,3537762.8610093123
10835,3983332.1442634566
10836,2098968.012706923
10837,5015766.391453974
10838,2021575.9580421103
10839,3332755.91695263
10840,7639840.829263431
10841,3659361.84222366
10842,3514151.553100697
10843,10785647.380698852
10844,5394505.336648268
10845,4793952.057119179
10846,1690292.1840349778
10847,2797641.222231321
10848,3118042.119775707
10849,3206366.383835849
10850,5672635.556817109
10851,3829525.6136705275
10852,4581690.661043002
10853,3785605.5389153757
10854,3619150.8536907295
10855,3737273.991166014
10856,3587589.2808438404
10857,3715280.2153313276
10858,3378276.9533143546
10859,3649263.254265152
10860,2567863.627710336
10861,6357963.344923127
10862,3737273.991166014
10863,4557505.591701689
10864,4295836.033284999
10865,4379171.766250333
10866,3036170.1173963943
10867,3748199.4721849198
10868,4507248.337799752
10869,4016613.4402939877
10870,5473026.960835097
10871,3793222.2340155416
10872,3302141.945084377
10873,4909606.144122525
10874,3080605.826843616
10875,3943314.0519221495
10876,4575231.843003366
10877,4156119.8780231066
10878,2166622.2566307704
10879,2488801.193748193
10880,3654050.1280210875
10881,3547825.2240116885
10882,3135672.9593414436
10883,3898827.966707317
10884,3681859.2148815244
10885,2648967.7263101283
10886,2488801.193748193
10887,4774894.465330074
10888,4602526.419507293
10889,3249546.597249548
10890,2855311.7851456287
10891,3649247.770108449
10892,4404424.791407641
10893,2891809.948497435
10894,3302141.945084377
10895,4238932.012401874
10896,3183710.7521967203
10897,4132083.400711743
10898,5943631.166893563
10899,7110851.898409032
10900,5420867.5145960655
10901,3677596.0271197082
10902,3495546.9293704582
10903,5245034.268330918
10904,4722673.49972125
10905,4846604.321278891
10906,2347053.3504247516
10907,1921469.277839941
10908,4846604.321278891
10909,2906634.7154198927
10910,5083199.910717111
10911,4561333.303720565
10912,4489154.527874538
10913,4857290.270955988
10914,4788251.484943645
10915,12269448.56935692
10916,4429267.251378922
10917,4743987.589335641
10918,3071941.92223103
10919,3530776.4702005205
10920,4561333.303720565
10921,3302141.945084377
10922,5083199.910717111
10923,3378276.9533143546
10924,5944544.537800349
10925,11576310.437220441
10926,4557505.591701689
10927,4659482.910126364
10928,5245034.268330918
10929,3790800.690075481
10930,4414712.238443984
10931,3183710.7521967203
10932,4901593.853692509
10933,3777456.7723567323
10934,4128507.6828648406
10935,2041758.2665894937
10936,3530776.4702005205
10937,6553528.153605705
10938,6054019.294381991
10939,4166239.566096811
10940,3250921.3483759183
10941,2957683.5541583393
10942,2948888.4902760475
10943,7931163.40878377
10944,4129323.2767441706
10945,6473912.203941274
10946,4846604.321278891
10947,7639840.829263431
10948,2670739.7314445684
10949,6553528.153605705
10950,6281685.627807823
10951,4445553.12516415
10952,3514711.8781008306
10953,4175478.9641914424
10954,4857290.270955988
10955,4937246.130098017
10956,2950364.512812864
10957,3062177.821764034
10958,3050261.5987942596
10959,4780245.126165935
10960,3027101.4661959615
10961,6049417.836956535
10962,3033955.888304156
10963,3767779.9006616627
10964,4191427.7320923028
10965,4788251.484943645
10966,2962254.8617515457
10967,3691711.2751387507
10968,2774420.5944521655
10969,3530776.4702005205
10970,3530776.4702005205
10971,3378276.9533143546
10972,3399215.339162576
10973,2437119.991863832
10974,5684988.237953989
10975,4513572.365572073
10976,4063603.106327168
10977,4223984.611856327
10978,6553528.153605705
10979,5394400.39556855
10980,3531473.424230477
10981,3869513.709527838
10982,4445553.12516415
10983,4109085.2971083517
10984,6598553.220792545
10985,3962158.2360842265
10986,2808262.8994244905
10987,2166622.2566307704
10988,4174032.124115822
10989,2774420.5944521655
10990,4257753.99399388
10991,2565420.3978113327
10992,3466886.93994912
10993,2984454.782137718
10994,5947076.660480126
10995,2021575.9580421103
10996,2870014.2995931325
10997,4126832.3454282023
10998,2524730.3412921173
10999,3378276.9533143546
11000,3329402.5881344695
11001,4522510.786859808
11002,5608531.522061478
11003,4623131.589608218
11004,3814642.556858275
11005,5501131.466019346
11006,7042675.6451991275
11007,3738483.2842837414
11008,2766264.898463832
11009,3898037.9208763447
11010,5329036.123117047
11011,3064447.359703453
11012,4206055.104445452
11013,1921469.277839941
11014,3962158.2360842265
11015,3378276.9533143546
11016,4075779.066272285
11017,4445295.245875382
11018,2774420.5944521655
11019,5063357.429150641
11020,4399593.666479234
11021,4229038.345714063
11022,2762714.5474841422
11023,3339049.5214600484
11024,4042894.5068288306
11025,3146877.19112711
11026,3378276.9533143546
11027,2685283.7682704898
11028,4511422.131101866
11029,3785605.5389153757
11030,3796663.901541958
11031,4788251.484943645
11032,3987009.5897059855
11033,3102927.323556077
11034,3231082.7803239347
11035,4717580.026675974
11036,4278231.048355131
11037,6598553.220792545
11038,3692941.808662993
11039,3498855.426939443
11040,4379171.766250333
11041,2301207.556935695
11042,3514711.8781008306
11043,4046133.101414318
11044,4801470.992602669
11045,4215979.857522996
11046,2774420.5944521655
11047,4379171.766250333
11048,3135672.9593414436
11049,4079325.194737136
11050,4326705.600992153
11051,3531473.424230477
11052,3895666.397190853
11053,2562514.0731209926
11054,3998348.796378878
11055,5799833.252951537
11056,2098968.012706923
11057,2589104.8959465055
11058,4781277.575498267
11059,4261852.711154012
11060,3864270.134140031
11061,4793952.057119179
11062,3058829.690671914
11063,3374524.8990885695
11064,3733554.293474769
11065,5720363.665514162
11066,4823338.080564901
11067,3070830.900809992
11068,4780062.151337814
11069,4668659.157420267
11070,3431143.912218484
11071,4789594.466159244
11072,4513572.365572073
11073,3378276.9533143546
11074,3960489.049998811
11075,5271564.827497987
11076,3252587.2732408084
11077,4927256.899224728
11078,4846604.321278891
11079,2743592.4868430123
11080,3231082.7803239347
11081,3199874.622781354
11082,5983917.569417271
11083,3215831.381440704
11084,4261852.711154012
11085,3417609.2324859537
11086,3640405.9822901017
11087,6054019.294381991
11088,4157233.4626219952
11089,3133479.982334508
11090,3431143.912218484
11091,2800470.518382294
11092,4846604.321278891
11093,4810910.43562206
11094,4020847.3656451376
11095,3378276.9533143546
11096,3354080.062721345
11097,5083199.910717111
11098,4201648.537958508
11099,4751396.6231112415
11100,4857290.270955988
11101,3530776.4702005205
11102,5414721.6199354315
11103,3895666.397190853
11104,3510252.9489670936
11105,3378276.9533143546
11106,3815825.498732648
11107,5242166.295229418
11108,3135672.9593414436
11109,3495546.9293704582
11110,4021856.03126644
11111,4630251.392226973
11112,4826541.986930941
11113,4148241.474823504
11114,3218250.268950819
11115,3060257.467214167
11116,3099981.8709219485
11117,4975214.842688511
11118,3530776.4702005205
11119,2685283.7682704898
11120,3270486.228822378
11121,4557505.591701689
11122,5083199.910717111
11123,3895666.397190853
11124,4148241.474823504
11125,2870014.2995931325
11126,4071156.2218874465
11127,2685283.7682704898
11128,6314047.427167172
11129,3216482.7290872494
11130,3557013.7855222747
11131,4379171.766250333
11132,3818472.2727034837
11133,3065204.127498711
11134,4228456.258003023
11135,3737273.991166014
11136,4717580.026675974
11137,3530776.4702005205
11138,4866142.681803007
11139,3431143.912218484
11140,6838905.847856266
11141,6400981.57146033
11142,3135848.3926930344
11143,4766056.297758102
11144,3767779.9006616627
11145,3450401.321802799
11146,5204024.137687824
11147,2417691.150357725
11148,4078116.9831051873
11149,5689160.053504435
11150,3530776.4702005205
11151,3302141.945084377
11152,3638691.063663591
11153,3194991.552713051
11154,4351783.594472361
11155,4846604.321278891
11156,4429267.251378922
11157,4793952.057119179
11158,6892188.605027301
11159,2689673.7982768733
11160,6598553.220792545
11161,3646183.288738607
11162,4726360.352017891
11163,4723987.392751011
11164,4823338.080564901
11165,4419183.984935275
11166,4846604.321278891
11167,4111288.4095049123
11168,8922119.9244604
11169,4460290.209336852
11170,2564294.0271821613
11171,3032896.3507314157
11172,3761588.269295278
11173,3677261.174360522
11174,2774420.5944521655
11175,3378276.9533143546
11176,3194387.37274116
11177,5063357.429150641
11178,3987009.5897059855
11179,2589104.8959465055
11180,4422556.997215166
11181,3856765.228108653
11182,5178765.707193015
11183,4445553.12516415
11184,6134898.9637498045
11185,6253689.678153253
11186,4635067.697640098
11187,6838905.847856266
11188,3619150.8536907295
11189,3785605.5389153757
11190,4271333.336993914
11191,3099981.8709219485
11192,5078271.721649859
11193,6553528.153605705
11194,2471982.276685298
11195,3105575.748630429
11196,2564294.0271821613
11197,3028218.1907213284
11198,3486525.288644166
11199,3248631.2492876365
11200,2318716.3740117117
11201,6400863.343563108
11202,4379171.766250333
11203,3514151.553100697
11204,3814642.556858275
11205,3231082.7803239347
11206,4696578.315228281
11207,6253689.678153253
11208,3397038.13489474
11209,3154813.9810822424
11210,5836576.334517651
11211,3530776.4702005205
11212,4536818.243832502
11213,4801470.992602669
11214,3042560.465207769
11215,6364605.927433173
11216,4508370.948755105
11217,3102104.865674709
11218,4419183.984935275
11219,4009062.27744597
11220,2349187.3428576775
11221,3545375.8648720076
11222,4291804.582620648
11223,3530776.4702005205
11224,4655179.549846803
11225,3332755.91695263
11226,2346661.5424914425
11227,4557745.253631311
11228,4448019.738078217
11229,2562514.0731209926
11230,2644931.132608353
11231,5555999.108873722
11232,5307617.761467535
11233,7639840.829263431
11234,3097812.3943620585
11235,5983917.569417271
11236,4330857.154852268
11237,3139696.0779877994
11238,3495546.9293704582
11239,3231082.7803239347
11240,2347053.3504247516
11241,3767779.9006616627
11242,3378276.9533143546
11243,5983917.569417271
11244,3827405.2835344635
11245,5931199.660285957
11246,2109389.4038497256
11247,3783400.6841379856
11248,4857290.270955988
11249,3199874.622781354
11250,4146202.4494195036
11251,3785605.5389153757
11252,3994963.297473618
11253,3451627.568426678
11254,4726360.352017891
11255,2021575.9580421103
11256,4781277.575498267
11257,4738608.27653069
11258,3199874.622781354
11259,3324661.042322334
11260,3715280.2153313276
11261,3863055.0009553395
11262,4801470.992602669
11263,3737273.991166014
11264,3115345.327774961
11265,5684988.237953989
11266,3378276.9533143546
11267,4490598.059455974
11268,4937246.130098017
11269,3036170.1173963943
11270,4836023.527649206
11271,5698075.2173455
11272,2021575.9580421103
11273,4223984.611856327
11274,2685283.7682704898
11275,7931163.40878377
11276,6598553.220792545
11277,2980861.218572874
11278,3050261.5987942596
11279,2957683.5541583393
11280,6838905.847856266
11281,3028892.5303065195
11282,4317427.977523864
11283,4068644.1588562103
11284,3735612.64059373
11285,3890317.0403765403
11286,3530776.4702005205
11287,2596930.20462858
11288,3785605.5389153757
11289,3302141.945084377
11290,2216134.9615910645
11291,2589104.8959465055
11292,4281201.949033056
11293,3032513.650588428
11294,3895666.397190853
11295,5684988.237953989
11296,3404043.155520015
11297,4300014.834747092
11298,11576310.437220441
11299,2774420.5944521655
11300,3302141.945084377
11301,6689327.710337139
11302,3183710.7521967203
11303,6553528.153605705
11304,3837239.328408789
11305,2524730.3412921173
11306,2437119.991863832
11307,6838905.847856266
11308,5757910.653765502
11309,3258454.692583818
11310,3665912.2104967404
11311,3605580.466072271
11312,7441651.842573955
11313,3700321.8673198856
11314,3737273.991166014
11315,4326067.733483706
11316,4048942.91866296
11317,1967413.6386368691
11318,3987009.5897059855
11319,3665912.2104967404
11320,2166622.2566307704
11321,2596930.20462858
11322,3530776.4702005205
11323,3768557.918809366
11324,3785605.5389153757
11325,2962254.8617515457
11326,2962254.8617515457
11327,4347421.6456909105
11328,6598553.220792545
11329,3354080.062721345
11330,5202072.36520027
11331,3876628.411711662
11332,6314047.427167172
11333,5768143.6885059485
11334,4846604.321278891
11335,6104514.523222825
11336,6170244.15386199
11337,3183710.7521967203
11338,3998348.796378878
11339,3250921.3483759183
11340,3194991.552713051
11341,3638691.063663591
11342,4135597.1786677865
11343,4659482.910126364
11344,3605887.925379364
11345,3163355.206259207
11346,6711597.287148965
11347,4780062.151337814
11348,4909943.067355833
11349,4296773.136458513
11350,2898390.751115806
11351,5684988.237953989
11352,4248720.632923255
11353,3417303.575559435
11354,3878761.3512239815
11355,6841440.3036104
11356,3941569.7551725507
11357,3868848.2685731295
11358,6281685.627807823
11359,3335418.4195338595
11360,4314543.348388887
11361,5983917.569417271
11362,2183285.2012544903
11363,4793952.057119179
11364,5684988.237953989
11365,4248720.632923255
11366,4937246.130098017
11367,3592949.5255438485
11368,4330857.154852268
11369,2976361.5974164475
11370,3785605.5389153757
11371,4662620.164449117
11372,6642667.60478414
11373,2564294.0271821613
11374,3530776.4702005205
11375,4228456.258003023
11376,4289837.759605649
11377,4296773.136458513
11378,3080605.826843616
11379,4788251.484943645
11380,3976525.4794452246
11381,4751396.6231112415
11382,6838905.847856266
11383,3530776.4702005205
11384,4927256.899224728
11385,3183710.7521967203
11386,3530776.4702005205
11387,2494859.6984188124
11388,6446664.374431542
11389,3869513.709527838
11390,4414712.238443984
11391,6357963.344923127
11392,3545375.8648720076
11393,3585296.598270839
11394,5943631.166893563
11395,4857290.270955988
11396,4937246.130098017
11397,7639840.829263431
11398,3050261.5987942596
11399,4511422.131101866
11400,2520231.6326082996
11401,4089292.4451953704
11402,2175243.670215612
11403,2870014.2995931325
11404,5063357.429150641
11405,4661749.899517149
11406,4490598.059455974
11407,3495546.9293704582
11408,5194456.933753796
11409,4738608.27653069
11410,3737273.991166014
11411,5218608.21655842
11412,4404424.791407641
11413,4264918.117960189
11414,4747938.137548708
11415,3378276.9533143546
11416,3231082.7803239347
11417,4683891.384432899
11418,4613535.341134878
11419,4619699.213293364
11420,4132083.400711743
11421,2685283.7682704898
11422,4846604.321278891
11423,4355721.7270415975
11424,4944826.876249244
11425,7551539.090274623
11426,6357963.344923127
11427,4696578.315228281
11428,5063357.429150641
11429,5074467.25590846
11430,3619150.8536907295
11431,4407323.701150097
11432,3036170.1173963943
11433,3998348.796378878
11434,3389587.062507097
11435,3530776.4702005205
11436,4944826.876249244
11437,6172658.698538711
11438,6314026.531049947
11439,4450766.338925064
11440,2883685.5923519507
11441,3737273.991166014
11442,3531473.424230477
11443,4937246.130098017
11444,3431143.912218484
11445,3310350.6571542914
11446,2439672.97367795
11447,4397345.671161495
11448,3425985.883043041
11449,3386068.808143454
11450,1690292.1840349778
11451,2052816.423591955
11452,3058365.9414791893
11453,3500175.352150547
11454,2743592.4868430123
11455,2774420.5944521655
11456,6297392.761672964
11457,4793952.057119179
11458,2635442.662781285
11459,4552978.497742356
11460,3715280.2153313276
11461,3310391.7337873583
11462,2685283.7682704898
11463,4340425.668934571
11464,3378276.9533143546
11465,2685283.7682704898
11466,4467976.008536822
11467,5983917.569417271
11468,7818717.857947117
11469,3785605.5389153757
11470,5070073.436698944
11471,3659361.84222366
11472,6299123.898791651
11473,5050436.843216683
11474,2325764.9170552273
11475,3391567.6540832017
11476,3049396.6668921076
11477,6282430.423067102
11478,4052068.3382561584
11479,1690292.1840349778
11480,3346740.680028307
11481,4722673.49972125
11482,4124779.2903257054
11483,4457149.083611076
11484,3045154.5054216287
11485,1921469.277839941
11486,3032513.650588428
11487,3032896.3507314157
11488,2166622.2566307704
11489,3987600.7805277337
11490,2774420.5944521655
11491,3276579.9818233843
11492,6054019.294381991
11493,2718765.7338700094
11494,4790623.788519278
11495,3785605.5389153757
11496,2607448.9962862786
11497,3592949.5255438485
11498,2982781.231263739
11499,4435266.1885707425
11500,4030198.299367869
11501,5330748.3085972695
11502,3441281.124794604
11503,4307667.545876999
11504,2417691.150357725
11505,4670906.709581445
11506,4751144.286045487
11507,4181566.2016598885
11508,3038266.224663489
11509,3760259.260881667
11510,3514151.553100697
11511,5103339.75021498
11512,3574203.8368962216
11513,3378276.9533143546
11514,5286788.200019112
11515,5886280.951344297
11516,4683614.314207099
11517,3495546.9293704582
11518,4079325.194737136
11519,6711597.287148965
11520,3329272.9942581323
11521,4857290.270955988
11522,3514711.8781008306
11523,2657407.992658733
11524,4331691.212280422
11525,6689327.710337139
11526,4741898.110846282
11527,4207962.856406486
11528,6357963.344923127
11529,4414712.238443984
11530,4374598.638052729
11531,2685283.7682704898
11532,5320026.108423328
11533,6689327.710337139
11534,2622727.21780542
11535,4717580.026675974
11536,2216134.9615910645
11537,3983492.4075745284
11538,4775537.000895176
11539,4066662.5189139345
11540,3746152.643281383
11541,3128430.5273907618
11542,1695646.035474215
11543,1921469.277839941
11544,6553528.153605705
11545,2561332.2122450927
11546,4585029.903133976
11547,3062177.821764034
11548,4348520.78256924
11549,2166622.2566307704
11550,4789847.6823212765
11551,4245435.34629145
11552,3378276.9533143546
11553,4846604.321278891
11554,4079325.194737136
11555,4316613.387870433
11556,4063603.106327168
11557,2439672.97367795
11558,3785605.5389153757
11559,3768557.918809366
11560,2689673.7982768733
11561,4602165.064933884
11562,2216134.9615910645
11563,4001358.7062910586
11564,4602165.064933884
11565,4529971.339005305
11566,4379171.766250333
11567,3863055.0009553395
11568,4355721.7270415975
11569,3617672.697879263
11570,5555999.108873722
11571,4207962.856406486
11572,4810910.43562206
11573,3378276.9533143546
11574,5244256.571224925
11575,2562514.0731209926
11576,3083191.3807867616
11577,4207962.856406486
11578,6553528.153605705
11579,3514151.553100697
11580,4344158.967872905
11581,4213941.989191169
11582,4843672.772849774
11583,4422556.997215166
11584,3649263.254265152
11585,3971014.8202004344
11586,5058356.676636902
11587,3994963.297473618
11588,7818717.857947117
11589,2564294.0271821613
11590,3258454.692583818
11591,4788251.484943645
11592,2878799.7903894163
11593,4757824.471484324
11594,7818717.857947117
11595,4989806.051942771
11596,5983917.569417271
11597,4158070.391311325
11598,4191427.7320923028
11599,4107085.248867149
11600,2470198.8378926804
11601,7639840.829263431
11602,3760111.7230749703
11603,4760871.156493491
11604,3028218.1907213284
11605,4790623.788519278
11606,5684988.237953989
11607,4557505.591701689
11608,5719245.864515064
11609,4937246.130098017
11610,3530776.4702005205
11611,5108573.115409743
11612,5600556.401105817
11613,2878799.7903894163
11614,3986481.569952008
11615,4846604.321278891
11616,5684988.237953989
11617,3346740.680028307
11618,3585296.598270839
11619,4079325.194737136
11620,4979813.484739503
11621,4676965.679185837
11622,3183710.7521967203
11623,4242272.487656527
11624,3135672.9593414436
11625,2901928.5597225875
11626,4207962.856406486
11627,4788251.484943645
11628,3994963.297473618
11629,5732491.883877908
11630,3585296.598270839
11631,3715280.2153313276
11632,3378276.9533143546
11633,3510559.9767983905
11634,2685283.7682704898
11635,3055875.198910417
11636,5063357.429150641
11637,4578441.835815973
11638,6141744.607699083
11639,5015766.391453974
11640,4959425.979192466
11641,4214639.084271146
11642,2878799.7903894163
11643,4346746.1021352345
11644,3737273.991166014
11645,3495546.9293704582
11646,3813185.7667322108
11647,5555999.108873722
11648,6042918.028778096
11649,4261852.711154012
11650,4728036.731601104
11651,5014680.9636178175
11652,4623131.589608218
11653,2984454.782137718
11654,11576310.437220441
11655,4568882.078795927
11656,3062177.821764034
11657,3634293.654680509
11658,3895666.397190853
11659,3659361.84222366
11660,3760111.7230749703
11661,2021575.9580421103
11662,3466886.93994912
11663,4524026.709779353
11664,4937246.130098017
11665,3530776.4702005205
11666,6838905.847856266
11667,4166239.566096811
11668,3028892.5303065195
11669,5307617.761467535
11670,4354237.666556724
11671,3183710.7521967203
11672,5307617.761467535
11673,5245034.268330918
11674,4006526.146960607
11675,1921469.277839941
11676,4414712.238443984
11677,4079325.194737136
11678,4223984.611856327
11679,4751396.6231112415
11680,2906634.7154198927
11681,2878799.7903894163
11682,3095147.6269090297
11683,4200719.435798662
11684,3845810.4121254003
11685,3911125.538389536
11686,3583892.3097136742
11687,3242337.120215526
11688,3099758.791408114
11689,6104514.523222825
11690,4490598.059455974
11691,4060673.3900996274
11692,4909943.067355833
11693,2891809.948497435
11694,3233619.8421446923
11695,2347053.3504247516
11696,2021575.9580421103
11697,7818717.857947117
11698,3474613.5712394323
11699,5058356.676636902
11700,4046133.101414318
11701,3530776.4702005205
11702,3530776.4702005205
11703,4592282.598990646
11704,2939684.118854533
11705,4209106.251461086
11706,2488801.193748193
11707,3531473.424230477
11708,4592087.96590391
11709,4409537.642235549
11710,3038266.224663489
